BOUNDARY_KEY,CREATE_USER_NAME,CREATE_TS,PREVIOUSLY_PUBLISHED_IND,DESCRIPTION,BEGIN_DATE,END_DATE,COMMENTS,MODIFY_USER_NAME,MODIFY_TS,DC4_DATUM_ID,CMC2_COORDINATE_METHOD_ID,PC2_PROXIMITY_ID,COLLECTOR_USER_NAME,COLLECTION_DATE,OIC_OBJECT_OF_INTEREST_ID,VSC1_VERIFICATION_STATUS_ID,VERIFICATION_DATE,VERIFIER_USER_NAME,PRIMARY_FACILITY_ID,PRIMARY_FACILITY_NAME,PRIMARY_SITE_ID,PRIMARY_SITE_NAME,PRIMARY_SITE_ADDRESS_LINE_1,PRIMARY_SITE_ADDRESS_LINE_2,PRIMARY_SITE_CITY,PRIMARY_SITE_ZIP5,PRIMARY_SITE_ZIP4,PRIMARY_SITE_STATE,PRIMARY_SITE_PROGRAM_TYPE_KEY,PRIMARY_SITE_MANAGING_PROGRAM,PRIMARY_SITE_DEP_OFFICE,PRIMARY_SITE_WMD,PRIMARY_SITE_DOCUMENTS,BOUNDARY_CONTROL_ID,BOUNDARY_CONTROL_NAME,BOUNDARY_MECHANISM_COUNTIES,BOUNDARY_MECHANISM_CATEGORIES,BOUNDARY_MECHANISM_TYPES,BOUNDARY_MECHANISM_BOOK_NUMS,BOUNDARY_MECHANISM_PAGE_NUMS,BOUNDARY_MECHANISM_INSTR_NUMS,BOUNDARY_MECHANISM_EFF_DATES,BOUNDARY_RESTRICTIONS,BOUNDARY_CONTAMINATED_MEDIA,BOUNDARY_CONTAMINATIONS,BOUNDARY_ENGINEERING_CONTROLS,ALL_FACILITY_IDS,ALL_FACILITY_NAMES,ALL_SITE_IDS,ALL_SITE_NAMES,OBJECTID
1874,WILLIAMS_CA,2022/08/01 09:40:08+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature, Land Use Restrictions",2022/06/17 00:00:00+00,,,WILLIAMS_CA,2022/08/02 08:13:10+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/01 09:40:08+00,SWIM,REVIEWED,,,FIESTA-48,Boca West Country Club - Golf Course #2,ERIC_10632,BOCA WEST - OLD MAINTENANCE AREA,20583 BOCA WEST DRIVE,,Boca Raton,33434,,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_10632/gis-facility!search,IC-1863,BOCA WEST - OLD MAINTENANCE AREA,"Palm Beach, Palm Beach, Palm Beach","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",33644,975,,"17-JUN-22, 20-JUN-22, 20-JUN-22","Dewatering, Groundwater Use, Land Use, Stormwater Features",Groundwater,Arsenic,None,FIESTA-48,Boca West Country Club - Golf Course #2,ERIC_10632,BOCA WEST - OLD MAINTENANCE AREA,2872
1875,WILLIAMS_CA,2022/08/01 09:42:59+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature, Digging, Soil Exposure Restriction",2022/06/17 00:00:00+00,,,WILLIAMS_CA,2022/08/02 08:13:10+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/01 09:42:59+00,SWIM,REVIEWED,,,FIESTA-48,Boca West Country Club - Golf Course #2,ERIC_10632,BOCA WEST - OLD MAINTENANCE AREA,20583 BOCA WEST DRIVE,,Boca Raton,33434,,FL,RESPONSPARTY,Responsible Party Cleanup,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_10632/gis-facility!search,IC-1863,BOCA WEST - OLD MAINTENANCE AREA,"Palm Beach, Palm Beach, Palm Beach","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",33644,947,,"17-JUN-22, 20-JUN-22, 20-JUN-22","Dewatering, Digging, Groundwater Use, Soil Exposure, Stormwater Features","Groundwater, Soil",Arsenic,"Impermeable cap, None, Permeable cap",FIESTA-48,Boca West Country Club - Golf Course #2,ERIC_10632,BOCA WEST - OLD MAINTENANCE AREA,2873
1876,WILLIAMS_CA,2022/08/02 10:52:16+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2020/03/25 00:00:00+00,,,WILLIAMS_CA,2022/08/04 08:05:41+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/02 10:52:16+00,SWIM,REVIEWED,,,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),8188 SOUTH ORANGE AVENUE,,Orlando,32859,,FL,"BROWNFIELDS, RESPONSPARTY","Brownfield Site Rehabilitation, Responsible Party Cleanup",CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7290/gis-facility!search,IC-1879,"C L INDUSTRIES (""TRACT E"" - 292336842900005)",Orange,Recorded ICs,Declaration of Restrictive Covenant,,,20200189373,25-MAR-20,"Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Arsenic, BHC, alpha-, Benzene, Carbon disulfide, Cumene, Dieldrin, Dowicide 2, Ethylbenzene, Mesitylene, Methylene chloride, Naphthalene, Pseudocumene, Total Xylenes, methylbenzene",None,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),2874
1877,WILLIAMS_CA,2022/08/02 14:10:54+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/03/25 00:00:00+00,,,WILLIAMS_CA,2022/08/04 08:06:55+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/02 14:10:54+00,SWIM,REVIEWED,,,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),8188 SOUTH ORANGE AVENUE,,Orlando,32859,,FL,"BROWNFIELDS, RESPONSPARTY","Brownfield Site Rehabilitation, Responsible Party Cleanup",CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7290/gis-facility!search,IC-1630,"C L INDUSTRIES (""TRACT F"" - 362329842900006)",Orange,Recorded ICs,Declaration of Restrictive Covenant,,,20200189372,25-MAR-22,"Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Arsenic, BHC, alpha-, Benzene, Carbon disulfide, Cumene, Dieldrin, Dowicide 2, Ethylbenzene, Methylene chloride, Naphthalene, Penwar, Pseudocumene, TCB, 1,2,4-, TCB, 1,3,5-, Total Xylenes, methylbenzene",None,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),2875
1878,WILLIAMS_CA,2022/08/02 16:05:16+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2020/03/25 00:00:00+00,,,WILLIAMS_CA,2022/08/04 08:06:39+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/02 16:05:16+00,SWIM,REVIEWED,,,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),8188 SOUTH ORANGE AVENUE,,Orlando,32859,,FL,"BROWNFIELDS, RESPONSPARTY","Brownfield Site Rehabilitation, Responsible Party Cleanup",CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7290/gis-facility!search,IC-1882,C L INDUSTRIES (EASTGROUP - 292336843201000),Orange,Recorded ICs,Declaration of Restrictive Covenant,,,20200189374,25-MAR-20,"Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Arsenic, BHC, alpha-, Benzene, Carbon disulfide, Cumene, Dichlorophenol, 2,4-, Dowicide 2, Ethylbenzene, Mesitylene, Methyl tert-butyl ether, Methylene chloride, Naphthalene, PCE, Penwar, PhOH, Pseudocumene, Total Xylenes, methylbenzene",None,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),2876
1879,WILLIAMS_CA,2022/08/03 09:13:15+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2019/04/12 00:00:00+00,,,WILLIAMS_CA,2022/08/04 08:06:08+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/03 09:13:15+00,SWIM,REVIEWED,,,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),8188 SOUTH ORANGE AVENUE,,Orlando,32859,,FL,"BROWNFIELDS, RESPONSPARTY","Brownfield Site Rehabilitation, Responsible Party Cleanup",CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7290/gis-facility!search,IC-1883,C L INDUSTRIES (CSX Rail Corridor / Sidetrack),Orange,Memorandum of Understanding,MOU (DEP and CSX),,,,12-APR-19,"Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Aldrin, Arsenic, BHC, alpha-, Benzene, Carbon disulfide, Cumene, DDD, 4,4'-, DDT, 4,4'-, Dieldrin, Dowicide 2, Ethylbenzene, Methylene chloride, Methylnaphthalene, 2-, Naphthalene, Penwar, PhOH, T, 2,4,5-, TCB, 1,2,4-, TCB, 1,3,5-, Total Xylenes, methylbenzene",None,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),2877
1880,WILLIAMS_CA,2022/08/03 11:07:30+00,Y,"Groundwater Use, Dewatering, Stormwater Feature, Soil Exposure, Land Use Restrictions",2020/07/22 00:00:00+00,,,WILLIAMS_CA,2022/08/31 14:11:34+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/03 11:07:30+00,SWIM,REVIEWED,,,STCM-9817320,SAMERA PROPERTY,ERIC_18151,SAMERA PROPERTY,305 Suwannee Ave NW, ,Branford,32008,0,FL,,,NED,SRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18151/gis-facility!search,IC-1884,SAMERA PROPERTY,Suwannee,Recorded ICs,Interim Restrictive Covenant,2200,69,,22-JUL-20,"Dewatering, Groundwater Use, Land Use, Soil Exposure, Stormwater Features","Free Product, Groundwater, Soil","Cumene, Ethylbenzene, TCB, 1,2,4-, TCB, 1,3,5-, Total Xylenes","Impermeable cap, None",STCM-9817320,SAMERA PROPERTY,ERIC_18151,SAMERA PROPERTY,2878
1882,REZOLA_SX,2022/08/03 14:39:48+00,Y,Engineering Control Area - Soil Exposure and Digging Restrictions,2020/04/08 00:00:00+00,,Engineering Control Area,WILLIAMS_CA,2022/08/08 08:19:26+00,HARN,CSUR,EXACT,REZOLA_SX,2022/08/03 14:39:48+00,SWIM,REVIEWED,,,FIESTA-149856,Miami River Marina Brownfield Site,ERIC_17889,Miami River Marina Brownfield Site,1975 NW 11th St, ,Miami,33125,2761,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_17889/gis-facility!search,IC-1881,Miami River Marina Brownfield Site,Miami-Dade,Recorded ICs,Declaration of Restrictive Covenant,31887,1542,,08-APR-20,"Digging, Soil Exposure",Soil,"Arsenic, Barium, Copper, TRPH","Impermeable barrier, None",FIESTA-149856,Miami River Marina Brownfield Site,ERIC_17889,Miami River Marina Brownfield Site,2879
1883,REZOLA_SX,2022/08/04 08:12:53+00,Y,"Groundwater Use, Dewatering, Stormwater and Land Use Restrictions",2020/04/08 00:00:00+00,,"Groundwater Use, Dewatering, Stormwater and Land Use Restrictions",WILLIAMS_CA,2022/08/08 08:19:26+00,HARN,CSUR,EXACT,REZOLA_SX,2022/08/04 08:12:53+00,SWIM,REVIEWED,,,FIESTA-149856,Miami River Marina Brownfield Site,ERIC_17889,Miami River Marina Brownfield Site,1975 NW 11th St, ,Miami,33125,2761,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_17889/gis-facility!search,IC-1881,Miami River Marina Brownfield Site,Miami-Dade,Recorded ICs,Declaration of Restrictive Covenant,31887,1542,,08-APR-20,"Dewatering, Groundwater Use, Land Use, Stormwater Features","Groundwater, Soil","Arsenic, Barium, Copper, TRPH",None,FIESTA-149856,Miami River Marina Brownfield Site,ERIC_17889,Miami River Marina Brownfield Site,2880
1884,WILLIAMS_CA,2022/08/08 09:39:08+00,Y,"Groundwater Use, Dewatering, Stormwater Feature, Land Use Restrictions",2016/02/16 00:00:00+00,,,WILLIAMS_CA,2022/08/09 10:03:51+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/08 09:39:08+00,SWIM,REVIEWED,,,FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),8188 SOUTH ORANGE AVENUE,,Orlando,32859,,FL,"BROWNFIELDS, RESPONSPARTY","Brownfield Site Rehabilitation, Responsible Party Cleanup",CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7290/gis-facility!search,IC-1885,C L INDUSTRIES (Howard Fertilizer - 292336000000008),Orange,Recorded ICs,Declaration of Restrictive Covenant,,,20160080024,16-FEB-16,"Dewatering, Groundwater Use, Land Use, Stormwater Features",Groundwater,"Aldrin, Arsenic, BHC, alpha-, Benzene, Carbon disulfide, Cumene, DDD, 4,4'-, DDT, 4,4'-, Dieldrin, Dowicide 2, Ethylbenzene, Iron, Methylene chloride, Methylnaphthalene, 2-, Naphthalene, Penwar, PhOH, T, 2,4,5-, TCB, 1,2,4-, TCB, 1,3,5-, Total Xylenes, methylbenzene","Impermeable cap, None",FIESTA-62071,CL Industries,ERIC_7290,C L INDUSTRIES (WOODBURY CHEMINCAL CO),2881
1885,BAYLISS_CJ,2022/08/10 07:43:03+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature, Soil Exposure, Digging Restrictions ",2022/05/10 00:00:00+00,,,WILLIAMS_CA,2022/08/10 08:47:25+00,HARN,CSUR,EXACT,BAYLISS_CJ,2022/08/10 07:43:03+00,SWIM,REVIEWED,,,STCM-8623626,CITGO-PARK #156,ERIC_18153,Citgo-Park #156,4210 Park Blvd N, ,Pinellas Park,33781,0,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18153/gis-facility!search,IC-1886,Citgo-Park #156,"Pinellas, Pinellas, Pinellas","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",22057,2160-2172,,"02-AUG-22, 02-AUG-22, 10-MAY-22","Dewatering, Digging, Groundwater Use, Soil Exposure, Stormwater Features","Groundwater, Soil","Benzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene, dimethylbenzenes","Impermeable barrier, None",STCM-8623626,CITGO-PARK #156,ERIC_18153,Citgo-Park #156,2882
1886,WILLIAMS_CA,2022/08/10 09:36:19+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/08/04 00:00:00+00,,,WILLIAMS_CA,2022/08/16 13:59:38+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/10 09:36:19+00,SWIM,REVIEWED,,,FIESTA-11285,J - M Manufacturing WWTF,ERIC_12501,J-M MANUFACTURING PLANT,965 STATE ROAD 16,,Green Cove Springs,32043,,FL,RESPONSPARTY,Responsible Party Cleanup,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_12501/gis-facility!search,IC-1887,J-M MANUFACTURING PLANT,"Clay, Clay, Clay","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Water Management E-permitting Process","Dewatering 62-621, Professional Certification of Restricted Activity, Water Management E-permitting Process",,,,"04-AUG-22, 04-AUG-22, 04-AUG-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Dichloroethane, 1,1-, Dichloroethene, cis-1,2-, TCE, Trichloroethane, 1,1,1-, Vinyl chloride",None,FIESTA-11285,J - M Manufacturing WWTF,ERIC_12501,J-M MANUFACTURING PLANT,2883
1887,THOMAS_RW,2022/08/10 10:34:17+00,Y,LSSI NFA Boundary,2022/08/03 00:00:00+00,,,WILLIAMS_CA,2022/08/11 08:12:35+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/10 10:34:17+00,SWIM,REVIEWED,,,STCM-8627870,JOHN ROGERS USED CARS,ERIC_18157,John Rogers Used Cars,4138 Old Winter Garden Rd, ,Orlando,32805,0,FL,,,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18157/gis-facility!search,IC-1888,John Rogers Used Cars,Orange,LSSI NFA Orders      ,LSSI NFA Order,,,,03-AUG-22,LSSI,Groundwater,"Benzene, Naphthalene, TRPH",None,STCM-8627870,JOHN ROGERS USED CARS,ERIC_18157,John Rogers Used Cars,2884
1888,THOMAS_RW,2022/08/11 11:24:01+00,Y,lssi nfa property boundary,2022/03/29 00:00:00+00,,,WILLIAMS_CA,2022/08/15 08:07:37+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/11 11:24:01+00,SWIM,REVIEWED,,,STCM-8622155,MIAMI SHORES VILLAGE-POLICE DEPT,ERIC_18158,Miami Sores Village - Police Dept.,10050 NE 2nd Ave, ,Miami Shores,33138,2304,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18158/gis-facility!search,IC-1889,Miami Sores Village - Police Dept.,Miami-Dade,LSSI NFA Orders      ,LSSI NFA Order,,,,29-MAR-22,LSSI,Groundwater,"Benzo(b)fluoranthene, Indeno(1,2,3-cd)pyrene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene",None,STCM-8622155,MIAMI SHORES VILLAGE-POLICE DEPT,ERIC_18158,Miami Sores Village - Police Dept.,2885
1889,THOMAS_RW,2022/08/11 11:40:42+00,Y,LSSI NFA property boundary,2022/03/17 00:00:00+00,,,WILLIAMS_CA,2022/08/15 08:10:57+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/11 11:40:42+00,SWIM,REVIEWED,,,STCM-9400999,LAFARGE CORP-OLD SHOP BLDG,ERIC_18160,LaFarge Corp-Old Shop Bldg,2001 Maritime Blvd, ,Tampa,33605,6760,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18160/gis-facility!search,IC-1890,LaFarge Corp-Old Shop Bldg,Hillsborough,LSSI NFA Orders      ,LSSI NFA Order,,,,17-MAR-22,LSSI,Groundwater,Benzene,None,STCM-9400999,LAFARGE CORP-OLD SHOP BLDG,ERIC_18160,LaFarge Corp-Old Shop Bldg,2886
1890,THOMAS_RW,2022/08/11 11:56:27+00,Y,LSSI NFA Property Boundary,2022/02/17 00:00:00+00,,,WILLIAMS_CA,2022/08/15 08:12:31+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/11 11:56:27+00,SWIM,REVIEWED,,,STCM-8627560,ADVANCED DISPOSAL - FORT MYERS HAULING ,ERIC_18161,Advanced Disposal- Fort Myers Hauling,17101 Pine Ridge Rd, ,Fort Myers Beach,33931,5312,FL,,,SD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18161/gis-facility!search,IC-1891,Advanced Disposal- Fort Myers Hauling,Lee,LSSI NFA Orders      ,LSSI NFA Order,,,,17-FEB-22,LSSI,Groundwater,"Benzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene",None,STCM-8627560,ADVANCED DISPOSAL - FORT MYERS HAULING ,ERIC_18161,Advanced Disposal- Fort Myers Hauling,2887
1891,THOMAS_RW,2022/08/11 12:06:43+00,Y,LSSI NFA property boundary,2022/02/16 00:00:00+00,,,WILLIAMS_CA,2022/08/15 08:14:12+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/11 12:06:43+00,SWIM,REVIEWED,,,STCM-9502885,JERRY ESRICK PROPERTY,ERIC_18162,Jerry Esrick Property,5499 34th St N, ,Saint Petersburg,33714,1826,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18162/gis-facility!search,IC-1892,Jerry Esrick Property,Pinellas,LSSI NFA Orders      ,LSSI NFA Order,,,,16-FEB-22,LSSI,Groundwater,"Ethylbenzene, Naphthalene",None,STCM-9502885,JERRY ESRICK PROPERTY,ERIC_18162,Jerry Esrick Property,2888
1892,THOMAS_RW,2022/08/11 12:23:06+00,Y,LSSI NFA Property Boundary,2022/01/07 00:00:00+00,,,WILLIAMS_CA,2022/08/15 08:18:22+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/11 12:23:06+00,SWIM,REVIEWED,,,STCM-9201647,CONRAD YELVINGTON DISTRIBUTORS INC,ERIC_18163,CONRAD YELVINGTON DISTRIBUTORS INC,311 Benson Junction Rd, ,Debary,32713,9757,FL,,,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18163/gis-facility!search,IC-1893,CONRAD YELVINGTON DISTRIBUTORS INC,Volusia,LSSI NFA Orders      ,LSSI NFA Order,,,,07-JAN-22,LSSI,Groundwater,TRPH,None,STCM-9201647,CONRAD YELVINGTON DISTRIBUTORS INC,ERIC_18163,CONRAD YELVINGTON DISTRIBUTORS INC,2889
1893,THOMAS_RW,2022/08/11 12:42:31+00,Y,LSSI NFA Property Boundary,2021/10/06 00:00:00+00,,,WILLIAMS_CA,2022/08/15 08:16:12+00,HARN,CSUR,EXACT,THOMAS_RW,2022/08/11 12:42:31+00,SWIM,REVIEWED,,,STCM-8515672,M & M AUTO COLLISION CTR,ERIC_18164,M & M AUTO COLLISION CTR,950 W Main St, ,Bartow,33830,4305,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18164/gis-facility!search,IC-1894,M & M AUTO COLLISION CTR,Polk,LSSI NFA Orders      ,LSSI NFA Order,,,,06-OCT-21,LSSI,Soil,Benzo(a)pyrene Equivalents,None,STCM-8515672,M & M AUTO COLLISION CTR,ERIC_18164,M & M AUTO COLLISION CTR,2890
1894,BAYLISS_CJ,2022/08/12 08:16:09+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/06/13 00:00:00+00,,,WILLIAMS_CA,2022/08/17 14:38:25+00,HARN,CSUR,EXACT,BAYLISS_CJ,2022/08/12 08:16:09+00,SWIM,REVIEWED,,,STCM-8624776,MARATHON-ECONOMY  #116,ERIC_18154,Marathon-Economy #116,309 E Fletcher Ave, ,Tampa,33612,0,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18154/gis-facility!search,IC-1895,Marathon-Economy #116,"Hillsborough, Hillsborough, Hillsborough","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",,,2022297129,"02-AUG-22, 02-AUG-22, 13-JUN-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,Benzene,None,STCM-8624776,MARATHON-ECONOMY  #116,ERIC_18154,Marathon-Economy #116,2891
1895,WILLIAMS_CA,2022/08/16 16:38:36+00,Y,"Dewatering 62-621, Groundwater Use, Dewatering, Stormwater Feature, Land Use Restrictions",2022/06/23 00:00:00+00,,,WILLIAMS_CA,2022/08/18 13:46:15+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/16 16:38:36+00,SWIM,REVIEWED,,,STCM-9813610,TAMPA PORT AUTHORITY,ERIC_18167,TAMPA PORT AUTHORITY,1597 Lehman St,Berth 230 Near McCloskey Blvd,Tampa,33605,6825,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18167/gis-facility!search,IC-1896,TAMPA PORT AUTHORITY,"Hillsborough, Hillsborough","Administrative Rules/Orders and Delegations, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621",,,2022314112,"12-AUG-22, 23-JUN-22","Dewatering, Groundwater Use, Land Use, Stormwater Features","Groundwater, Soil","Benz(a)anthracene, Benzene, Benzo(a)pyrene, Benzo(a)pyrene Equivalents, TRPH",None,STCM-9813610,TAMPA PORT AUTHORITY,ERIC_18167,TAMPA PORT AUTHORITY,2892
1896,WILLIAMS_CA,2022/08/16 16:39:15+00,Y,"Digging, Soil Exposure Restrictions",2022/06/23 00:00:00+00,,,WILLIAMS_CA,2022/08/18 13:46:15+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/16 16:39:15+00,SWIM,REVIEWED,,,STCM-9813610,TAMPA PORT AUTHORITY,ERIC_18167,TAMPA PORT AUTHORITY,1597 Lehman St,Berth 230 Near McCloskey Blvd,Tampa,33605,6825,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18167/gis-facility!search,IC-1896,TAMPA PORT AUTHORITY,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,,,2022314112,23-JUN-22,"Digging, Soil Exposure",Soil,"Benz(a)anthracene, Benzo(a)pyrene, Benzo(a)pyrene Equivalents, TRPH","Impermeable cap, Slurry wall",STCM-9813610,TAMPA PORT AUTHORITY,ERIC_18167,TAMPA PORT AUTHORITY,2893
1897,WILLIAMS_CA,2022/08/30 10:37:00+00,Y,Groundwater Use Restrictions,2022/08/23 00:00:00+00,,,WILLIAMS_CA,2022/08/31 14:16:08+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/08/30 10:37:00+00,SWIM,REVIEWED,,,FIESTA-50484,Touch Of Class Cleaners,ERIC_9987,SARASOTA COMMONS / TOUCH OF CLASS DRY CLEANERS,935 N Beneva Rd,,Sarasota,34232,,FL,,,SD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_9987/gis-facility!search,IC-1897,SARASOTA COMMONS / TOUCH OF CLASS DRY CLEANERS,Sarasota,Administrative Rules/Orders and Delegations,Water Management District Rule,,,,23-AUG-22,Groundwater Use,Groundwater,"Dichloroethene, cis-1,2-, Dichloroethene, trans-1,2-, PCE, TCE, Vinyl chloride",None,FIESTA-50484,Touch Of Class Cleaners,ERIC_9987,SARASOTA COMMONS / TOUCH OF CLASS DRY CLEANERS,2894
1898,BAYLISS_CJ,2022/08/31 07:51:58+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/08/25 00:00:00+00,,,WILLIAMS_CA,2022/09/01 08:57:08+00,HARN,CSUR,EXACT,BAYLISS_CJ,2022/08/31 07:51:58+00,SWIM,REVIEWED,,,STCM-8840909,INTERCESSION CITY COMBUSTION TURBINE PLT,ERIC_18174,Intercession City Combustion Turbine Plt,6525 Osceola Polk Line Rd, ,Davenport,33896,0,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18174/gis-facility!search,IC-1898,Intercession City Combustion Turbine Plt,Polk,Recorded ICs,Declaration of Restrictive Covenant,6274,2573,,25-AUG-22,"Access Restriction, Digging, Soil Exposure",Soil,"Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene, TRPH",Impermeable cap,STCM-8840909,INTERCESSION CITY COMBUSTION TURBINE PLT,ERIC_18174,Intercession City Combustion Turbine Plt,2895
